country,state,date,variable,generation_gwh,share_of_generation_pct,capacity_mw,emissions_ktco2,share_of_emissions_pct
India,Chandigarh,2022-03-01,Coal,0.0,0.0,0.0,0.0,0.0
India,Chandigarh,2022-03-01,Fossil,0.0,0.0,0.0,0.0,0.0
India,Chandigarh,2022-03-01,Gas,0.0,0.0,0.0,0.0,0.0
India,Chandigarh,2022-03-01,Hydro,0.0,0.0,0.0,0.0,0.0
India,Chandigarh,2022-03-01,Nuclear,0.0,0.0,0.0,0.0,0.0
India,Chandigarh,2022-03-01,Other Fossil,0.0,0.0,0.0,0.0,0.0
India,Chandigarh,2022-03-01,Other Renewables,0.0,0.0,0.0,0.0,0.0
India,Chandigarh,2022-03-01,Renewables,0.99,100.0,55.17,0.05,100.0
India,Chandigarh,2022-03-01,Solar,0.99,100.0,55.17,0.05,100.0
India,Chandigarh,2022-03-01,Wind,0.0,0.0,0.0,0.0,0.0
India,Chandigarh,2022-03-01,Wind and solar,0.99,100.0,55.17,0.05,100.0
India,Chandigarh,2022-04-01,Bioenergy,0.0,0.0,0.0,0.0,0.0
India,Chandigarh,2022-04-01,Clean,2.81,100.0,55.65,0.13,100.0
India,Chandigarh,2022-04-01,Coal,0.0,0.0,0.0,0.0,0.0
India,Chandigarh,2022-04-01,Fossil,0.0,0.0,0.0,0.0,0.0
India,Chandigarh,2022-04-01,Gas,0.0,0.0,0.0,0.0,0.0
India,Chandigarh,2022-04-01,Hydro,0.0,0.0,0.0,0.0,0.0
India,Chandigarh,2022-04-01,Nuclear,0.0,0.0,0.0,0.0,0.0
India,Chandigarh,2022-04-01,Other Fossil,0.0,0.0,0.0,0.0,0.0
India,Chandigarh,2022-04-01,Other Renewables,0.0,0.0,0.0,0.0,0.0
India,Chandigarh,2022-04-01,Renewables,2.81,100.0,55.65,0.13,100.0
India,Chandigarh,2022-04-01,Solar,2.81,100.0,55.65,0.13,100.0
India,Chandigarh,2022-04-01,Wind,0.0,0.0,0.0,0.0,0.0
India,Chandigarh,2022-04-01,Wind and solar,2.81,100.0,55.65,0.13,100.0
India,Chandigarh,2022-05-01,Bioenergy,0.0,0.0,0.0,0.0,0.0
India,Chandigarh,2022-05-01,Clean,0.23,100.0,56.33,0.01,100.0
India,Chandigarh,2022-05-01,Coal,0.0,0.0,0.0,0.0,0.0
India,Chandigarh,2022-05-01,Fossil,0.0,0.0,0.0,0.0,0.0
India,Chandigarh,2022-05-01,Gas,0.0,0.0,0.0,0.0,0.0
India,Chandigarh,2022-05-01,Hydro,0.0,0.0,0.0,0.0,0.0
India,Chandigarh,2022-05-01,Nuclear,0.0,0.0,0.0,0.0,0.0
India,Chandigarh,2022-05-01,Other Fossil,0.0,0.0,0.0,0.0,0.0
India,Chandigarh,2022-05-01,Other Renewables,0.0,0.0,0.0,0.0,0.0
India,Chandigarh,2022-05-01,Renewables,0.23,100.0,56.33,0.01,100.0
India,Chandigarh,2022-05-01,Solar,0.23,100.0,56.33,0.01,100.0
India,Chandigarh,2022-05-01,Wind,0.0,0.0,0.0,0.0,0.0
India,Chandigarh,2022-05-01,Wind and solar,0.23,100.0,56.33,0.01,100.0
India,Chandigarh,2022-06-01,Bioenergy,0.0,0.0,0.0,0.0,0.0
India,Chandigarh,2022-06-01,Clean,0.23,100.0,56.85,0.01,100.0
India,Chandigarh,2022-06-01,Coal,0.0,0.0,0.0,0.0,0.0
India,Chandigarh,2022-06-01,Fossil,0.0,0.0,0.0,0.0,0.0
India,Chandigarh,2022-06-01,Gas,0.0,0.0,0.0,0.0,0.0
India,Chandigarh,2022-06-01,Hydro,0.0,0.0,0.0,0.0,0.0
India,Chandigarh,2022-06-01,Nuclear,0.0,0.0,0.0,0.0,0.0
India,Chandigarh,2022-06-01,Other Fossil,0.0,0.0,0.0,0.0,0.0
India,Chandigarh,2022-06-01,Other Renewables,0.0,0.0,0.0,0.0,0.0
India,Chandigarh,2022-06-01,Renewables,0.23,100.0,56.85,0.01,100.0
India,Chandigarh,2022-06-01,Solar,0.23,100.0,56.85,0.01,100.0
India,Chandigarh,2022-06-01,Wind,0.0,0.0,0.0,0.0,0.0
India,Chandigarh,2022-06-01,Wind and solar,0.23,100.0,56.85,0.01,100.0
India,Chandigarh,2022-07-01,Bioenergy,0.0,0.0,0.0,0.0,0.0
India,Chandigarh,2022-07-01,Clean,0.2,100.0,56.85,0.01,100.0
India,Chandigarh,2022-07-01,Coal,0.0,0.0,0.0,0.0,0.0
India,Chandigarh,2022-07-01,Fossil,0.0,0.0,0.0,0.0,0.0
India,Chandigarh,2022-07-01,Gas,0.0,0.0,0.0,0.0,0.0
India,Chandigarh,2022-07-01,Hydro,0.0,0.0,0.0,0.0,0.0
India,Chandigarh,2022-07-01,Nuclear,0.0,0.0,0.0,0.0,0.0
India,Chandigarh,2022-07-01,Other Fossil,0.0,0.0,0.0,0.0,0.0
India,Chandigarh,2022-07-01,Other Renewables,0.0,0.0,0.0,0.0,0.0
India,Chandigarh,2022-07-01,Renewables,0.2,100.0,56.85,0.01,100.0
India,Chandigarh,2022-07-01,Solar,0.2,100.0,56.85,0.01,100.0
India,Chandigarh,2022-07-01,Wind,0.0,0.0,0.0,0.0,0.0
India,Chandigarh,2022-07-01,Wind and solar,0.2,100.0,56.85,0.01,100.0
India,Chandigarh,2022-08-01,Bioenergy,0.0,0.0,0.0,0.0,0.0
India,Chandigarh,2022-08-01,Clean,2.16,100.0,57.84,0.1,100.0
India,Chandigarh,2022-08-01,Coal,0.0,0.0,0.0,0.0,0.0
India,Chandigarh,2022-08-01,Fossil,0.0,0.0,0.0,0.0,0.0
India,Chandigarh,2022-08-01,Gas,0.0,0.0,0.0,0.0,0.0
India,Chandigarh,2022-08-01,Hydro,0.0,0.0,0.0,0.0,0.0
India,Chandigarh,2022-08-01,Nuclear,0.0,0.0,0.0,0.0,0.0
India,Chandigarh,2022-08-01,Other Fossil,0.0,0.0,0.0,0.0,0.0
India,Chandigarh,2022-08-01,Other Renewables,0.0,0.0,0.0,0.0,0.0
India,Chandigarh,2022-08-01,Renewables,2.16,100.0,57.84,0.1,100.0
India,Chandigarh,2022-08-01,Solar,2.16,100.0,57.84,0.1,100.0
India,Chandigarh,2022-08-01,Wind,0.0,0.0,0.0,0.0,0.0
India,Chandigarh,2022-08-01,Wind and solar,2.16,100.0,57.84,0.1,100.0
India,Chandigarh,2022-09-01,Bioenergy,0.0,0.0,0.0,0.0,0.0
India,Chandigarh,2022-09-01,Clean,0.19,100.0,57.84,0.01,100.0
India,Chandigarh,2022-09-01,Hydro,0.0,0.0,0.0,0.0,0.0
India,Chandigarh,2022-09-01,Other Renewables,0.0,0.0,,0.0,0.0
India,Chandigarh,2022-09-01,Renewables,0.19,100.0,57.84,0.01,100.0
India,Chandigarh,2022-09-01,Solar,0.19,100.0,57.84,0.01,100.0
India,Chandigarh,2022-09-01,Wind,0.0,0.0,0.0,0.0,0.0
India,Chandigarh,2022-09-01,Wind and solar,0.19,100.0,57.84,0.01,100.0
India,Chandigarh,2022-10-01,Bioenergy,0.0,0.0,0.0,0.0,0.0
India,Chandigarh,2022-10-01,Clean,2.01,100.0,57.84,0.1,100.0
India,Chandigarh,2022-10-01,Hydro,0.0,0.0,0.0,0.0,0.0
India,Chandigarh,2022-10-01,Other Renewables,0.0,0.0,,0.0,0.0
India,Chandigarh,2022-10-01,Renewables,2.01,100.0,57.84,0.1,100.0
India,Chandigarh,2022-10-01,Solar,2.01,100.0,57.84,0.1,100.0
India,Chandigarh,2022-10-01,Wind,0.0,0.0,0.0,0.0,0.0
India,Chandigarh,2022-10-01,Wind and solar,2.01,100.0,57.84,0.1,100.0
India,Chandigarh,2022-11-01,Bioenergy,0.0,0.0,0.0,0.0,0.0
India,Chandigarh,2022-11-01,Clean,0.2,100.0,58.69,0.01,100.0
India,Chandigarh,2022-11-01,Hydro,0.0,0.0,0.0,0.0,0.0
India,Chandigarh,2022-11-01,Other Renewables,0.0,0.0,,0.0,0.0
India,Chandigarh,2022-11-01,Renewables,0.2,100.0,58.69,0.01,100.0
India,Chandigarh,2022-11-01,Solar,0.2,100.0,58.69,0.01,100.0
India,Chandigarh,2022-11-01,Wind,0.0,0.0,0.0,0.0,0.0
India,Chandigarh,2022-11-01,Wind and solar,0.2,100.0,58.69,0.01,100.0
India,Chandigarh,2022-12-01,Bioenergy,0.0,0.0,0.0,0.0,0.0
India,Chandigarh,2022-12-01,Clean,1.0,100.0,58.69,0.05,100.0
India,Chandigarh,2022-12-01,Hydro,0.0,0.0,0.0,0.0,0.0
India,Chandigarh,2022-12-01,Other Renewables,0.0,0.0,,0.0,0.0
India,Chandigarh,2022-12-01,Renewables,1.0,100.0,58.69,0.05,100.0
India,Chandigarh,2022-12-01,Solar,1.0,100.0,58.69,0.05,100.0
India,Chandigarh,2022-12-01,Wind,0.0,0.0,0.0,0.0,0.0
India,Chandigarh,2022-12-01,Wind and solar,1.0,100.0,58.69,0.05,100.0
India,Chandigarh,2023-01-01,Bioenergy,0.0,0.0,0.0,0.0,0.0
India,Chandigarh,2023-01-01,Clean,0.72,100.0,58.69,0.03,100.0
India,Chandigarh,2023-01-01,Hydro,0.0,0.0,0.0,0.0,0.0
India,Chandigarh,2023-01-01,Other Renewables,0.0,0.0,,0.0,0.0
India,Chandigarh,2023-01-01,Renewables,0.72,100.0,58.69,0.03,100.0
India,Chandigarh,2023-01-01,Solar,0.72,100.0,58.69,0.03,100.0
India,Chandigarh,2023-01-01,Wind,0.0,0.0,0.0,0.0,0.0
India,Chandigarh,2023-01-01,Wind and solar,0.72,100.0,58.69,0.03,100.0
India,Chandigarh,2023-02-01,Bioenergy,0.0,0.0,0.0,0.0,0.0
India,Chandigarh,2023-02-01,Clean,1.43,100.0,58.69,0.07,100.0
India,Chandigarh,2023-02-01,Hydro,0.0,0.0,0.0,0.0,0.0
India,Chandigarh,2023-02-01,Other Renewables,0.0,0.0,,0.0,0.0
India,Chandigarh,2023-02-01,Renewables,1.43,100.0,58.69,0.07,100.0
India,Chandigarh,2023-02-01,Solar,1.43,100.0,58.69,0.07,100.0
India,Chandigarh,2023-02-01,Wind,0.0,0.0,0.0,0.0,0.0
India,Chandigarh,2023-02-01,Wind and solar,1.43,100.0,58.69,0.07,100.0
India,Chandigarh,2023-03-01,Bioenergy,0.0,0.0,0.0,0.0,0.0
India,Chandigarh,2023-03-01,Clean,1.43,100.0,58.69,0.07,100.0
India,Chandigarh,2023-03-01,Hydro,0.0,0.0,0.0,0.0,0.0
India,Chandigarh,2023-03-01,Other Renewables,0.0,0.0,,0.0,0.0
India,Chandigarh,2023-03-01,Renewables,1.43,100.0,58.69,0.07,100.0
India,Chandigarh,2023-03-01,Solar,1.43,100.0,58.69,0.07,100.0
India,Chandigarh,2023-03-01,Wind,0.0,0.0,0.0,0.0,0.0
India,Chandigarh,2023-03-01,Wind and solar,1.43,100.0,58.69,0.07,100.0
India,Chandigarh,2023-04-01,Bioenergy,0.0,0.0,0.0,0.0,0.0
India,Chandigarh,2023-04-01,Clean,2.2,100.0,58.69,0.11,100.0
India,Chandigarh,2023-04-01,Hydro,0.0,0.0,0.0,0.0,0.0
India,Chandigarh,2023-04-01,Other Renewables,0.0,0.0,,0.0,0.0
India,Chandigarh,2023-04-01,Renewables,2.2,100.0,58.69,0.11,100.0
India,Chandigarh,2023-04-01,Solar,2.2,100.0,58.69,0.11,100.0
India,Chandigarh,2023-04-01,Wind,0.0,0.0,0.0,0.0,0.0
India,Chandigarh,2023-04-01,Wind and solar,2.2,100.0,58.69,0.11,100.0
India,Chandigarh,2023-05-01,Bioenergy,0.0,0.0,0.0,0.0,0.0
India,Chandigarh,2023-05-01,Clean,0.75,100.0,63.04,0.04,100.0
India,Chandigarh,2023-05-01,Hydro,0.0,0.0,0.0,0.0,0.0
India,Chandigarh,2023-05-01,Other Renewables,0.0,0.0,,0.0,0.0
India,Chandigarh,2023-05-01,Renewables,0.75,100.0,63.04,0.04,100.0
India,Chandigarh,2023-05-01,Solar,0.75,100.0,63.04,0.04,100.0
India,Chandigarh,2023-05-01,Wind,0.0,0.0,0.0,0.0,0.0
India,Chandigarh,2023-05-01,Wind and solar,0.75,100.0,63.04,0.04,100.0
India,Chandigarh,2023-06-01,Bioenergy,0.0,0.0,0.0,0.0,0.0
India,Chandigarh,2023-06-01,Clean,1.98,100.0,63.59,0.1,100.0
India,Chandigarh,2023-06-01,Hydro,0.0,0.0,0.0,0.0,0.0
India,Chandigarh,2023-06-01,Other Renewables,0.0,0.0,,0.0,0.0
India,Chandigarh,2023-06-01,Renewables,1.98,100.0,63.59,0.1,100.0
India,Chandigarh,2023-06-01,Solar,1.98,100.0,63.59,0.1,100.0
India,Chandigarh,2023-06-01,Wind,0.0,0.0,0.0,0.0,0.0
India,Chandigarh,2023-06-01,Wind and solar,1.98,100.0,63.59,0.1,100.0
India,Chandigarh,2023-07-01,Bioenergy,0.0,0.0,0.0,0.0,0.0
India,Chandigarh,2023-07-01,Clean,0.59,100.0,64.05,0.03,100.0
India,Chandigarh,2023-07-01,Hydro,0.0,0.0,0.0,0.0,0.0
India,Chandigarh,2023-07-01,Other Renewables,0.0,0.0,,0.0,0.0
India,Chandigarh,2023-07-01,Renewables,0.59,100.0,64.05,0.03,100.0
India,Chandigarh,2023-07-01,Solar,0.59,100.0,64.05,0.03,100.0
India,Chandigarh,2023-07-01,Wind,0.0,0.0,0.0,0.0,0.0
India,Chandigarh,2023-07-01,Wind and solar,0.59,100.0,64.05,0.03,100.0
India,Chandigarh,2023-08-01,Bioenergy,0.0,0.0,0.0,0.0,0.0
India,Chandigarh,2023-08-01,Clean,1.24,100.0,64.05,0.06,100.0
India,Chandigarh,2023-08-01,Hydro,0.0,0.0,0.0,0.0,0.0
India,Chandigarh,2023-08-01,Other Renewables,0.0,0.0,,0.0,0.0
India,Chandigarh,2023-08-01,Renewables,1.24,100.0,64.05,0.06,100.0
India,Chandigarh,2023-08-01,Solar,1.24,100.0,64.05,0.06,100.0
India,Chandigarh,2023-08-01,Wind,0.0,0.0,0.0,0.0,0.0
India,Chandigarh,2023-08-01,Wind and solar,1.24,100.0,64.05,0.06,100.0
India,Chandigarh,2023-09-01,Bioenergy,0.0,0.0,0.0,0.0,0.0
India,Chandigarh,2023-09-01,Clean,0.78,100.0,64.05,0.04,100.0
India,Chandigarh,2023-09-01,Hydro,0.0,0.0,0.0,0.0,0.0
India,Chandigarh,2023-09-01,Other Renewables,0.0,0.0,,0.0,0.0
India,Chandigarh,2023-09-01,Renewables,0.78,100.0,64.05,0.04,100.0
India,Chandigarh,2023-09-01,Solar,0.78,100.0,64.05,0.04,100.0
India,Chandigarh,2023-09-01,Wind,0.0,0.0,0.0,0.0,0.0
India,Chandigarh,2023-09-01,Wind and solar,0.78,100.0,64.05,0.04,100.0
India,Chandigarh,2023-10-01,Bioenergy,0.0,0.0,0.0,0.0,0.0
India,Chandigarh,2023-10-01,Clean,1.19,100.0,64.05,0.06,100.0
India,Chandigarh,2023-10-01,Hydro,0.0,0.0,0.0,0.0,0.0
India,Chandigarh,2023-10-01,Other Renewables,0.0,0.0,,0.0,0.0
India,Chandigarh,2023-10-01,Renewables,1.19,100.0,64.05,0.06,100.0
India,Chandigarh,2023-10-01,Solar,1.19,100.0,64.05,0.06,100.0
India,Chandigarh,2023-10-01,Wind,0.0,0.0,0.0,0.0,0.0
India,Chandigarh,2023-10-01,Wind and solar,1.19,100.0,64.05,0.06,100.0
India,Chandigarh,2023-11-01,Bioenergy,0.0,0.0,0.0,0.0,0.0
India,Chandigarh,2023-11-01,Clean,0.63,100.0,64.05,0.03,100.0
India,Chandigarh,2023-11-01,Hydro,0.0,0.0,0.0,0.0,0.0
India,Chandigarh,2023-11-01,Other Renewables,0.0,0.0,,0.0,0.0
India,Chandigarh,2023-11-01,Renewables,0.63,100.0,64.05,0.03,100.0
India,Chandigarh,2023-11-01,Solar,0.63,100.0,64.05,0.03,100.0
India,Chandigarh,2023-11-01,Wind,0.0,0.0,0.0,0.0,0.0
India,Chandigarh,2023-11-01,Wind and solar,0.63,100.0,64.05,0.03,100.0
India,Chhattisgarh,2019-01-01,Bioenergy,26.48,0.32,,6.09,0.09
India,Chhattisgarh,2019-01-01,Clean,67.07,0.8,,7.77,0.11
India,Chhattisgarh,2019-01-01,Coal,8304.13,99.2,,6809.39,99.89
India,Chhattisgarh,2019-01-01,Fossil,8304.13,99.2,,6809.39,99.89
India,Chhattisgarh,2019-01-01,Gas,0.0,0.0,,0.0,0.0
India,Chhattisgarh,2019-01-01,Hydro,11.04,0.13,,0.26,0.0
India,Chhattisgarh,2019-01-01,Nuclear,0.0,0.0,,0.0,0.0
India,Chhattisgarh,2019-01-01,Other Fossil,0.0,0.0,,0.0,0.0
India,Chhattisgarh,2019-01-01,Other Renewables,0.0,0.0,,0.0,0.0
India,Chhattisgarh,2019-01-01,Renewables,67.07,0.8,,7.77,0.11
India,Chhattisgarh,2019-01-01,Solar,29.55,0.35,,1.42,0.02
India,Chhattisgarh,2019-01-01,Wind,0.0,0.0,,0.0,0.0
India,Chhattisgarh,2019-01-01,Wind and solar,29.55,0.35,,1.42,0.02
India,Chhattisgarh,2019-02-01,Bioenergy,33.71,0.38,,7.75,0.11
India,Chhattisgarh,2019-02-01,Clean,74.79,0.85,,9.49,0.13
India,Chhattisgarh,2019-02-01,Coal,8699.7,99.15,,7133.75,99.87
India,Chhattisgarh,2019-02-01,Fossil,8699.7,99.15,,7133.75,99.87
India,Chhattisgarh,2019-02-01,Gas,0.0,0.0,,0.0,0.0
India,Chhattisgarh,2019-02-01,Hydro,9.91,0.11,,0.24,0.0
India,Chhattisgarh,2019-02-01,Nuclear,0.0,0.0,,0.0,0.0
India,Chhattisgarh,2019-02-01,Other Fossil,0.0,0.0,,0.0,0.0
India,Chhattisgarh,2019-02-01,Other Renewables,0.0,0.0,,0.0,0.0
India,Chhattisgarh,2019-02-01,Renewables,74.79,0.85,,9.49,0.13
India,Chhattisgarh,2019-02-01,Solar,31.17,0.36,,1.5,0.02
India,Chhattisgarh,2019-02-01,Wind,0.0,0.0,,0.0,0.0
India,Chhattisgarh,2019-02-01,Wind and solar,31.17,0.36,,1.5,0.02
India,Chhattisgarh,2019-03-01,Bioenergy,37.5,0.37,230.5,8.63,0.1
India,Chhattisgarh,2019-03-01,Clean,82.9,0.82,657.85,10.47,0.12
India,Chhattisgarh,2019-03-01,Coal,10040.52,99.18,23328.0,8233.23,99.87
India,Chhattisgarh,2019-03-01,Fossil,10040.52,99.18,23328.0,8233.23,99.87
India,Chhattisgarh,2019-03-01,Gas,0.0,0.0,0.0,0.0,0.0
India,Chhattisgarh,2019-03-01,Hydro,13.93,0.14,196.0,0.33,0.0
India,Chhattisgarh,2019-03-01,Nuclear,0.0,0.0,0.0,0.0,0.0
India,Chhattisgarh,2019-03-01,Other Fossil,0.0,0.0,0.0,0.0,0.0
India,Chhattisgarh,2019-03-01,Other Renewables,0.0,0.0,0.0,0.0,0.0
India,Chhattisgarh,2019-03-01,Renewables,82.9,0.82,657.85,10.47,0.12
India,Chhattisgarh,2019-03-01,Solar,31.47,0.31,231.35,1.51,0.02
India,Chhattisgarh,2019-03-01,Wind,0.0,0.0,0.0,0.0,0.0
India,Chhattisgarh,2019-03-01,Wind and solar,31.47,0.31,231.35,1.51,0.02
India,Chhattisgarh,2019-04-01,Bioenergy,47.94,0.47,230.5,11.03,0.13
India,Chhattisgarh,2019-04-01,Clean,105.14,1.03,657.85,13.24,0.16
India,Chhattisgarh,2019-04-01,Coal,10173.28,98.98,23328.0,8342.09,99.84
India,Chhattisgarh,2019-04-01,Fossil,10173.28,98.98,23328.0,8342.09,99.84
India,Chhattisgarh,2019-04-01,Gas,0.0,0.0,0.0,0.0,0.0
India,Chhattisgarh,2019-04-01,Hydro,22.39,0.22,196.0,0.54,0.01
India,Chhattisgarh,2019-04-01,Nuclear,0.0,0.0,0.0,0.0,0.0
India,Chhattisgarh,2019-04-01,Other Fossil,0.0,0.0,0.0,0.0,0.0
India,Chhattisgarh,2019-04-01,Other Renewables,0.0,0.0,0.0,0.0,0.0
India,Chhattisgarh,2019-04-01,Renewables,105.14,1.03,657.85,13.24,0.16
India,Chhattisgarh,2019-04-01,Solar,34.81,0.34,231.35,1.67,0.02
India,Chhattisgarh,2019-04-01,Wind,0.0,0.0,0.0,0.0,0.0
India,Chhattisgarh,2019-04-01,Wind and solar,34.81,0.34,231.35,1.67,0.02
India,Chhattisgarh,2019-05-01,Bioenergy,28.56,0.27,230.5,6.57,0.08
India,Chhattisgarh,2019-05-01,Clean,64.33,0.61,657.85,7.71,0.1
India,Chhattisgarh,2019-05-01,Coal,10341.28,99.38,23328.0,8479.85,99.91
India,Chhattisgarh,2019-05-01,Fossil,10341.28,99.38,23328.0,8479.85,99.91
India,Chhattisgarh,2019-05-01,Gas,0.0,0.0,0.0,0.0,0.0
India,Chhattisgarh,2019-05-01,Hydro,24.14,0.23,196.0,0.58,0.01
India,Chhattisgarh,2019-05-01,Nuclear,0.0,0.0,0.0,0.0,0.0
India,Chhattisgarh,2019-05-01,Other Fossil,0.0,0.0,0.0,0.0,0.0
India,Chhattisgarh,2019-05-01,Other Renewables,0.0,0.0,0.0,0.0,0.0
India,Chhattisgarh,2019-05-01,Renewables,64.33,0.61,657.85,7.71,0.1
India,Chhattisgarh,2019-05-01,Solar,11.63,0.11,231.35,0.56,0.01
India,Chhattisgarh,2019-05-01,Wind,0.0,0.0,0.0,0.0,0.0
India,Chhattisgarh,2019-05-01,Wind and solar,11.63,0.11,231.35,0.56,0.01
India,Chhattisgarh,2019-06-01,Bioenergy,20.55,0.2,230.5,4.73,0.06
India,Chhattisgarh,2019-06-01,Clean,58.09,0.57,657.85,6.37,0.08
India,Chhattisgarh,2019-06-01,Coal,10153.26,99.43,23328.0,8325.67,99.92
India,Chhattisgarh,2019-06-01,Fossil,10153.26,99.43,23328.0,8325.67,99.92
India,Chhattisgarh,2019-06-01,Gas,0.0,0.0,0.0,0.0,0.0
India,Chhattisgarh,2019-06-01,Hydro,6.68,0.07,196.0,0.16,0.0
India,Chhattisgarh,2019-06-01,Nuclear,0.0,0.0,0.0,0.0,0.0
India,Chhattisgarh,2019-06-01,Other Fossil,0.0,0.0,0.0,0.0,0.0
India,Chhattisgarh,2019-06-01,Other Renewables,0.0,0.0,0.0,0.0,0.0
India,Chhattisgarh,2019-06-01,Renewables,58.09,0.57,657.85,6.37,0.08
India,Chhattisgarh,2019-06-01,Solar,30.86,0.3,231.35,1.48,0.02
India,Chhattisgarh,2019-06-01,Wind,0.0,0.0,0.0,0.0,0.0
India,Chhattisgarh,2019-06-01,Wind and solar,30.86,0.3,231.35,1.48,0.02
India,Chhattisgarh,2019-07-01,Bioenergy,95.85,0.91,230.5,22.05,0.26
India,Chhattisgarh,2019-07-01,Clean,158.76,1.5,657.85,24.15,0.28
India,Chhattisgarh,2019-07-01,Coal,10378.75,98.49,23328.0,8510.58,99.72
India,Chhattisgarh,2019-07-01,Fossil,10378.75,98.49,23328.0,8510.58,99.72
India,Chhattisgarh,2019-07-01,Gas,0.0,0.0,0.0,0.0,0.0
India,Chhattisgarh,2019-07-01,Hydro,38.33,0.36,196.0,0.92,0.01
India,Chhattisgarh,2019-07-01,Nuclear,0.0,0.0,0.0,0.0,0.0
India,Chhattisgarh,2019-07-01,Other Fossil,0.0,0.0,0.0,0.0,0.0
India,Chhattisgarh,2019-07-01,Other Renewables,0.0,0.0,0.0,0.0,0.0
India,Chhattisgarh,2019-07-01,Renewables,158.76,1.5,657.85,24.15,0.28
India,Chhattisgarh,2019-07-01,Solar,24.58,0.23,231.35,1.18,0.01
India,Chhattisgarh,2019-07-01,Wind,0.0,0.0,0.0,0.0,0.0
India,Chhattisgarh,2019-07-01,Wind and solar,24.58,0.23,231.35,1.18,0.01
India,Chhattisgarh,2019-08-01,Bioenergy,62.07,0.65,230.5,14.28,0.18
India,Chhattisgarh,2019-08-01,Clean,125.95,1.32,657.85,16.39,0.2
India,Chhattisgarh,2019-08-01,Coal,9412.63,98.68,23328.0,7718.36,99.79
India,Chhattisgarh,2019-08-01,Fossil,9412.63,98.68,23328.0,7718.36,99.79
India,Chhattisgarh,2019-08-01,Gas,0.0,0.0,0.0,0.0,0.0
India,Chhattisgarh,2019-08-01,Hydro,39.88,0.42,196.0,0.96,0.01
India,Chhattisgarh,2019-08-01,Nuclear,0.0,0.0,0.0,0.0,0.0
India,Chhattisgarh,2019-08-01,Other Fossil,0.0,0.0,0.0,0.0,0.0
India,Chhattisgarh,2019-08-01,Other Renewables,0.0,0.0,0.0,0.0,0.0
India,Chhattisgarh,2019-08-01,Renewables,125.95,1.32,657.85,16.39,0.2
India,Chhattisgarh,2019-08-01,Solar,24.0,0.25,231.35,1.15,0.01
India,Chhattisgarh,2019-08-01,Wind,0.0,0.0,0.0,0.0,0.0
India,Chhattisgarh,2019-08-01,Wind and solar,24.0,0.25,231.35,1.15,0.01
India,Chhattisgarh,2019-09-01,Bioenergy,44.62,0.56,230.5,10.26,0.16
India,Chhattisgarh,2019-09-01,Clean,120.4,1.52,657.85,12.57,0.2
India,Chhattisgarh,2019-09-01,Coal,7804.07,98.48,23128.0,6399.34,99.8
India,Chhattisgarh,2019-09-01,Fossil,7804.07,98.48,23128.0,6399.34,99.8
India,Chhattisgarh,2019-09-01,Gas,0.0,0.0,0.0,0.0,0.0
India,Chhattisgarh,2019-09-01,Hydro,55.13,0.7,196.0,1.32,0.02
India,Chhattisgarh,2019-09-01,Nuclear,0.0,0.0,0.0,0.0,0.0
India,Chhattisgarh,2019-09-01,Other Fossil,0.0,0.0,0.0,0.0,0.0
India,Chhattisgarh,2019-09-01,Other Renewables,0.0,0.0,0.0,0.0,0.0
India,Chhattisgarh,2019-09-01,Renewables,120.4,1.52,657.85,12.57,0.2
India,Chhattisgarh,2019-09-01,Solar,20.65,0.26,231.35,0.99,0.02
India,Chhattisgarh,2019-09-01,Wind,0.0,0.0,0.0,0.0,0.0
India,Chhattisgarh,2019-09-01,Wind and solar,20.65,0.26,231.35,0.99,0.02
India,Chhattisgarh,2019-10-01,Bioenergy,87.04,1.01,230.5,20.02,0.29
India,Chhattisgarh,2019-10-01,Clean,181.3,2.11,657.85,22.96,0.33
India,Chhattisgarh,2019-10-01,Coal,8397.69,97.89,23128.0,6886.11,99.67
India,Chhattisgarh,2019-10-01,Fossil,8397.69,97.89,23128.0,6886.11,99.67
India,Chhattisgarh,2019-10-01,Gas,0.0,0.0,0.0,0.0,0.0
India,Chhattisgarh,2019-10-01,Hydro,65.87,0.77,196.0,1.58,0.02
India,Chhattisgarh,2019-10-01,Nuclear,0.0,0.0,0.0,0.0,0.0
India,Chhattisgarh,2019-10-01,Other Fossil,0.0,0.0,0.0,0.0,0.0
India,Chhattisgarh,2019-10-01,Other Renewables,0.0,0.0,0.0,0.0,0.0
India,Chhattisgarh,2019-10-01,Renewables,181.3,2.11,657.85,22.96,0.33
India,Chhattisgarh,2019-10-01,Solar,28.39,0.33,231.35,1.36,0.02
India,Chhattisgarh,2019-10-01,Wind,0.0,0.0,0.0,0.0,0.0
India,Chhattisgarh,2019-10-01,Wind and solar,28.39,0.33,231.35,1.36,0.02
India,Chhattisgarh,2019-11-01,Bioenergy,48.79,0.51,230.5,11.22,0.14
India,Chhattisgarh,2019-11-01,Clean,93.97,0.98,657.85,13.04,0.16
India,Chhattisgarh,2019-11-01,Coal,9517.01,99.02,23128.0,7803.95,99.83
India,Chhattisgarh,2019-11-01,Fossil,9517.01,99.02,23128.0,7803.95,99.83
India,Chhattisgarh,2019-11-01,Gas,0.0,0.0,0.0,0.0,0.0
India,Chhattisgarh,2019-11-01,Hydro,14.57,0.15,196.0,0.35,0.0
